F-At1,F-At2,F-At3,F-At4,F-At5,F-At6,F-At7,F-At8,F-At9,F-At10,F-At11,F-At12,F-At13,F-At14,F-At15,F-At16,A-Actual,Predicted,P-L8,P-L2,P-L1,P-L4,P-L6,P-L0,P-L5,P-L9,P-L7,P-L3,pred_nb,pred_3nn,pred2_nn
63.0,85.0,100.0,88.0,61.0,100.0,80.0,78.0,99.0,58.0,98.0,15.0,49.0,0.0,0.0,15.0,L9,L9,0.002,0.0,0.006,0.0,0.001,0.002,0.0,0.96,0.024,0.004,L3,L9,L9
0.0,59.0,9.0,64.0,57.0,86.0,100.0,100.0,72.0,75.0,47.0,51.0,21.0,25.0,6.0,0.0,L1,L1,0.0,0.001,0.625,0.039,0.0,0.001,0.008,0.0,0.001,0.325,L1,L1,L1
61.0,80.0,97.0,90.0,60.0,100.0,67.0,80.0,100.0,58.0,83.0,24.0,44.0,4.0,0.0,0.0,L9,L9,0.001,0.0,0.18600000000000003,0.004,0.002,0.001,0.0,0.7929999999999999,0.008,0.005,L3,L5,L5
17.0,90.0,29.0,100.0,62.0,82.0,45.0,35.0,9.0,0.0,0.0,3.0,50.0,4.0,100.0,10.0,L2,L2,0.001,0.935,0.001,0.001,0.018000000000000002,0.0,0.019,0.0,0.022000000000000002,0.003,L2,L2,L2
0.0,93.0,60.0,100.0,99.0,88.0,73.0,47.0,55.0,5.0,39.0,0.0,38.0,34.0,100.0,36.0,L7,L7,0.001,0.047,0.012,0.0,0.0,0.0,0.008,0.0,0.9179999999999999,0.013999999999999999,L8,L2,L2
0.0,86.0,26.0,100.0,55.0,96.0,57.0,68.0,45.0,41.0,42.0,12.0,68.0,1.0,100.0,0.0,L2,L2,0.0,0.85,0.027000000000000003,0.027999999999999997,0.0,0.0,0.004,0.0,0.006,0.085,L2,L1,L2
100.0,100.0,79.0,92.0,36.0,73.0,4.0,51.0,52.0,49.0,54.0,46.0,24.0,24.0,0.0,0.0,L4,L6,0.003,0.008,0.0,0.002,0.97,0.0,0.0,0.013000000000000001,0.002,0.0,L5,L5,L5
32.0,78.0,59.0,100.0,91.0,88.0,68.0,58.0,100.0,41.0,94.0,12.0,43.0,0.0,0.0,10.0,L3,L3,0.0,0.002,0.002,0.005,0.002,0.001,0.0,0.001,0.038,0.95,L3,L3,L3
86.0,100.0,35.0,77.0,8.0,51.0,0.0,23.0,35.0,0.0,100.0,15.0,84.0,42.0,22.0,58.0,L6,L6,0.006,0.006,0.0,0.003,0.9620000000000001,0.01,0.001,0.0,0.011000000000000001,0.001,L6,L6,L6
92.0,72.0,72.0,100.0,34.0,72.0,76.0,57.0,100.0,71.0,96.0,29.0,56.0,0.0,0.0,6.0,L9,L9,0.006,0.001,0.006,0.002,0.001,0.001,0.0,0.977,0.004,0.001,L9,L9,L9
0.0,42.0,40.0,60.0,74.0,81.0,100.0,100.0,90.0,74.0,78.0,48.0,66.0,23.0,65.0,0.0,L1,L1,0.001,0.005,0.9690000000000001,0.003,0.0,0.001,0.009000000000000001,0.012,0.001,0.001,L1,L1,L1
15.0,100.0,23.0,62.0,66.0,40.0,37.0,0.0,0.0,13.0,0.0,56.0,45.0,85.0,100.0,99.0,L5,L5,0.051,0.071,0.0,0.001,0.002,0.004,0.828,0.0,0.042,0.0,L8,L5,L5
24.0,87.0,0.0,82.0,30.0,72.0,59.0,23.0,4.0,0.0,4.0,45.0,36.0,98.0,100.0,100.0,L5,L5,0.355,0.024,0.0,0.006999999999999999,0.004,0.006999999999999999,0.595,0.0,0.008,0.0,L8,L5,L5
80.0,100.0,100.0,97.0,48.0,68.0,7.0,38.0,0.0,7.0,91.0,0.0,98.0,22.0,9.0,12.0,L6,L6,0.004,0.012,0.0,0.0,0.9740000000000001,0.0,0.0,0.001,0.008,0.0,L6,L6,L6
5.0,85.0,56.0,100.0,82.0,78.0,38.0,55.0,52.0,48.0,100.0,29.0,63.0,5.0,0.0,0.0,L3,L3,0.0,0.004,0.0,0.005,0.003,0.0,0.0,0.0,0.009000000000000001,0.977,L3,L3,L3
0.0,82.0,40.0,100.0,92.0,98.0,100.0,66.0,83.0,33.0,65.0,0.0,35.0,26.0,81.0,32.0,L7,L7,0.001,0.045,0.057999999999999996,0.002,0.0,0.0,0.012,0.0,0.731,0.15,L8,L1,L2
3.0,77.0,40.0,100.0,70.0,80.0,52.0,45.0,20.0,18.0,0.0,0.0,50.0,7.0,100.0,1.0,L2,L2,0.0,0.892,0.044000000000000004,0.002,0.0,0.0,0.006999999999999999,0.0,0.028999999999999998,0.025,L2,L1,L1
41.0,85.0,62.0,100.0,52.0,65.0,30.0,36.0,0.0,15.0,33.0,7.0,68.0,0.0,100.0,19.0,L2,L2,0.004,0.97,0.001,0.0,0.012,0.0,0.004,0.0,0.009000000000000001,0.0,L2,L2,L2
42.0,84.0,80.0,85.0,52.0,100.0,67.0,81.0,100.0,57.0,85.0,22.0,44.0,5.0,0.0,0.0,L9,L1,0.0,0.0,0.629,0.03,0.005,0.003,0.0,0.22399999999999998,0.01,0.099,L3,L3,L3
30.0,100.0,21.0,71.0,0.0,44.0,68.0,41.0,100.0,54.0,100.0,55.0,98.0,26.0,98.0,0.0,L4,L4,0.003,0.006,0.0,0.8640000000000001,0.0,0.03,0.0,0.086,0.0,0.01,L4,L4,L4
22.0,100.0,65.0,96.0,82.0,55.0,65.0,14.0,38.0,0.0,0.0,29.0,48.0,33.0,100.0,33.0,L7,L2,0.011000000000000001,0.657,0.0,0.0,0.009000000000000001,0.0,0.065,0.0,0.258,0.0,L8,L2,L2
47.0,85.0,100.0,100.0,40.0,87.0,24.0,59.0,80.0,61.0,90.0,34.0,57.0,8.0,0.0,0.0,L5,L9,0.001,0.0,0.377,0.032,0.013999999999999999,0.002,0.0,0.5329999999999999,0.008,0.033,L3,L3,L5
0.0,45.0,42.0,70.0,66.0,100.0,60.0,62.0,47.0,25.0,1.0,5.0,43.0,0.0,100.0,4.0,L1,L1,0.0,0.005,0.972,0.001,0.0,0.0,0.004,0.001,0.016,0.002,L1,L1,L1
0.0,3.0,29.0,24.0,57.0,50.0,83.0,77.0,100.0,100.0,80.0,69.0,64.0,35.0,51.0,0.0,L1,L1,0.001,0.001,0.966,0.002,0.0,0.003,0.01,0.016,0.0,0.001,L1,L1,L1
30.0,84.0,61.0,100.0,85.0,79.0,67.0,54.0,95.0,39.0,100.0,14.0,54.0,0.0,0.0,10.0,L3,L3,0.0,0.003,0.001,0.004,0.002,0.001,0.0,0.001,0.037000000000000005,0.951,L3,L3,L3
52.0,86.0,60.0,50.0,50.0,14.0,0.0,0.0,27.0,32.0,73.0,61.0,100.0,94.0,40.0,100.0,L8,L0,0.027999999999999997,0.0,0.0,0.0,0.013000000000000001,0.895,0.05,0.0,0.013999999999999999,0.0,L8,L0,L0
100.0,83.0,65.0,100.0,24.0,79.0,0.0,48.0,4.0,14.0,46.0,0.0,67.0,26.0,24.0,40.0,L6,L6,0.008,0.01,0.0,0.0,0.971,0.0,0.0,0.001,0.009000000000000001,0.0,L6,L6,L6
53.0,100.0,5.0,82.0,0.0,56.0,81.0,52.0,100.0,72.0,66.0,91.0,54.0,44.0,44.0,0.0,L4,L4,0.005,0.002,0.003,0.818,0.001,0.043,0.0,0.126,0.0,0.002,L4,L4,L4
0.0,85.0,39.0,100.0,83.0,99.0,87.0,71.0,60.0,44.0,32.0,17.0,55.0,0.0,100.0,1.0,L2,L2,0.001,0.877,0.055999999999999994,0.012,0.0,0.0,0.003,0.001,0.009000000000000001,0.040999999999999995,L2,L2,L2
16.0,95.0,100.0,100.0,22.0,92.0,2.0,65.0,24.0,47.0,96.0,39.0,75.0,0.0,0.0,2.0,L5,L6,0.001,0.008,0.013999999999999999,0.079,0.649,0.004,0.0,0.064,0.019,0.161,L3,L5,L5
0.0,87.0,47.0,100.0,97.0,87.0,94.0,69.0,92.0,50.0,100.0,31.0,81.0,13.0,22.0,0.0,L3,L3,0.0,0.011000000000000001,0.001,0.003,0.0,0.001,0.0,0.001,0.02,0.963,L1,L3,L3
0.0,64.0,24.0,98.0,68.0,100.0,57.0,58.0,24.0,25.0,7.0,6.0,54.0,7.0,100.0,0.0,L2,L1,0.0,0.47100000000000003,0.501,0.005,0.0,0.0,0.006,0.0,0.009000000000000001,0.006999999999999999,L2,L1,L2
47.0,100.0,35.0,95.0,0.0,66.0,31.0,43.0,100.0,48.0,95.0,66.0,82.0,34.0,79.0,0.0,L4,L4,0.003,0.004,0.003,0.878,0.001,0.018000000000000002,0.0,0.091,0.0,0.003,L4,L4,L4
0.0,84.0,44.0,100.0,95.0,94.0,74.0,55.0,57.0,16.0,54.0,0.0,45.0,40.0,100.0,45.0,L7,L7,0.002,0.046,0.022000000000000002,0.001,0.0,0.0,0.021,0.0,0.89,0.019,L8,L1,L2
94.0,93.0,6.0,100.0,17.0,69.0,100.0,43.0,79.0,0.0,0.0,17.0,17.0,63.0,88.0,95.0,L8,L8,0.905,0.003,0.0,0.0,0.002,0.031,0.012,0.022000000000000002,0.025,0.0,L8,L8,L8
100.0,100.0,78.0,86.0,60.0,72.0,44.0,58.0,33.0,44.0,18.0,29.0,7.0,14.0,0.0,0.0,L1,L6,0.003,0.037000000000000005,0.0,0.0,0.9440000000000001,0.0,0.0,0.006,0.009000000000000001,0.0,L5,L5,L5
58.0,65.0,71.0,100.0,90.0,70.0,63.0,31.0,23.0,0.0,0.0,13.0,48.0,1.0,100.0,4.0,L2,L2,0.006,0.8959999999999999,0.043,0.0,0.001,0.0,0.006,0.001,0.047,0.0,L2,L2,L2
61.0,100.0,0.0,84.0,51.0,60.0,100.0,33.0,72.0,0.0,16.0,17.0,41.0,53.0,87.0,84.0,L8,L8,0.465,0.10800000000000001,0.0,0.001,0.004,0.006999999999999999,0.153,0.0,0.261,0.0,L8,L8,L8
43.0,75.0,62.0,100.0,91.0,87.0,77.0,57.0,100.0,38.0,87.0,11.0,42.0,0.0,0.0,15.0,L3,L3,0.0,0.003,0.002,0.002,0.002,0.001,0.0,0.004,0.096,0.892,L3,L3,L3
0.0,73.0,25.0,100.0,69.0,95.0,55.0,58.0,100.0,56.0,90.0,21.0,47.0,0.0,2.0,8.0,L3,L3,0.0,0.0,0.055,0.025,0.001,0.003,0.001,0.0,0.005,0.909,L1,L3,L3
15.0,99.0,47.0,100.0,69.0,70.0,52.0,34.0,30.0,0.0,0.0,19.0,41.0,31.0,100.0,34.0,L7,L2,0.006,0.8009999999999999,0.001,0.001,0.013000000000000001,0.0,0.055999999999999994,0.0,0.122,0.0,L8,L2,L1
100.0,77.0,98.0,100.0,41.0,83.0,5.0,55.0,0.0,23.0,42.0,0.0,66.0,24.0,11.0,35.0,L6,L6,0.006999999999999999,0.008,0.0,0.0,0.972,0.0,0.0,0.002,0.011000000000000001,0.0,L6,L6,L6
31.0,68.0,46.0,100.0,81.0,88.0,63.0,49.0,29.0,16.0,0.0,5.0,50.0,0.0,100.0,12.0,L2,L2,0.002,0.825,0.13699999999999998,0.0,0.0,0.0,0.002,0.001,0.032,0.001,L2,L1,L1
82.0,100.0,2.0,92.0,8.0,61.0,75.0,80.0,71.0,79.0,100.0,44.0,81.0,11.0,0.0,0.0,L9,L4,0.002,0.254,0.0,0.57,0.045,0.003,0.0,0.094,0.0,0.031,L3,L9,L9
0.0,63.0,15.0,63.0,58.0,81.0,100.0,100.0,94.0,81.0,67.0,54.0,41.0,28.0,16.0,0.0,L1,L1,0.0,0.001,0.515,0.111,0.0,0.003,0.006,0.001,0.0,0.363,L1,L3,L1
0.0,69.0,32.0,74.0,70.0,96.0,100.0,100.0,91.0,75.0,81.0,50.0,70.0,25.0,64.0,0.0,L1,L1,0.001,0.012,0.907,0.047,0.0,0.001,0.009000000000000001,0.008,0.0,0.015,L1,L1,L1
73.0,83.0,18.0,100.0,0.0,67.0,72.0,34.0,100.0,0.0,6.0,16.0,37.0,54.0,70.0,88.0,L8,L0,0.375,0.0,0.004,0.004,0.002,0.564,0.004,0.008,0.04,0.0,L8,L8,L8
49.0,89.0,71.0,59.0,98.0,23.0,38.0,0.0,18.0,33.0,60.0,67.0,100.0,100.0,0.0,94.0,L8,L0,0.078,0.0,0.0,0.0,0.019,0.517,0.055,0.0,0.33,0.0,L8,L0,L8
1.0,83.0,45.0,100.0,100.0,93.0,67.0,66.0,66.0,50.0,96.0,23.0,62.0,0.0,0.0,5.0,L3,L3,0.0,0.005,0.001,0.003,0.001,0.0,0.0,0.0,0.013999999999999999,0.976,L3,L3,L3
4.0,88.0,39.0,100.0,59.0,78.0,60.0,55.0,100.0,42.0,88.0,19.0,47.0,6.0,0.0,0.0,L3,L3,0.0,0.001,0.017,0.024,0.002,0.002,0.001,0.0,0.008,0.946,L3,L3,L3
0.0,88.0,45.0,100.0,100.0,99.0,96.0,76.0,69.0,54.0,69.0,29.0,69.0,5.0,18.0,0.0,L3,L3,0.0,0.046,0.002,0.003,0.0,0.0,0.001,0.0,0.016,0.932,L1,L3,L3
100.0,72.0,77.0,100.0,20.0,74.0,71.0,56.0,94.0,81.0,95.0,39.0,65.0,0.0,0.0,0.0,L9,L9,0.013999999999999999,0.003,0.006999999999999999,0.006,0.001,0.001,0.0,0.966,0.002,0.001,L9,L9,L9
10.0,78.0,43.0,100.0,78.0,86.0,57.0,59.0,100.0,46.0,82.0,17.0,41.0,0.0,0.0,9.0,L3,L3,0.0,0.001,0.026000000000000002,0.017,0.001,0.002,0.001,0.0,0.009000000000000001,0.9440000000000001,L3,L3,L3
0.0,81.0,29.0,100.0,59.0,78.0,54.0,35.0,41.0,0.0,12.0,30.0,55.0,41.0,100.0,46.0,L7,L5,0.018000000000000002,0.248,0.066,0.023,0.002,0.001,0.532,0.0,0.11,0.0,L8,L2,L1
0.0,91.0,39.0,100.0,75.0,72.0,80.0,37.0,79.0,0.0,31.0,12.0,38.0,29.0,100.0,29.0,L7,L7,0.002,0.078,0.147,0.006999999999999999,0.0,0.0,0.046,0.0,0.6920000000000001,0.027999999999999997,L8,L1,L2
0.0,95.0,43.0,100.0,77.0,72.0,65.0,32.0,47.0,0.0,10.0,32.0,39.0,52.0,100.0,53.0,L7,L7,0.03,0.10099999999999999,0.004,0.003,0.002,0.001,0.397,0.0,0.46299999999999997,0.0,L8,L7,L7
44.0,100.0,19.0,82.0,0.0,59.0,47.0,48.0,100.0,59.0,80.0,46.0,54.0,24.0,41.0,0.0,L4,L4,0.0,0.003,0.005,0.9420000000000001,0.004,0.006999999999999999,0.001,0.015,0.0,0.023,L4,L4,L4
26.0,65.0,56.0,100.0,58.0,88.0,46.0,44.0,15.0,11.0,0.0,0.0,50.0,1.0,100.0,4.0,L1,L2,0.002,0.523,0.436,0.0,0.0,0.0,0.003,0.001,0.034,0.0,L2,L2,L1
69.0,100.0,34.0,75.0,0.0,44.0,46.0,30.0,100.0,44.0,90.0,68.0,67.0,35.0,55.0,0.0,L4,L4,0.004,0.01,0.001,0.9229999999999999,0.01,0.016,0.0,0.036000000000000004,0.0,0.001,L4,L4,L4
25.0,74.0,36.0,100.0,61.0,78.0,39.0,37.0,5.0,4.0,0.0,2.0,50.0,0.0,100.0,1.0,L2,L2,0.002,0.9520000000000001,0.003,0.0,0.008,0.0,0.012,0.0,0.022000000000000002,0.001,L2,L2,L2
99.0,98.0,40.0,100.0,39.0,68.0,96.0,77.0,86.0,83.0,100.0,38.0,62.0,6.0,0.0,0.0,L9,L9,0.005,0.036000000000000004,0.0,0.012,0.002,0.001,0.0,0.94,0.001,0.003,L9,L9,L9
86.0,95.0,9.0,96.0,27.0,61.0,100.0,31.0,64.0,0.0,0.0,24.0,55.0,61.0,93.0,100.0,L8,L8,0.904,0.019,0.0,0.0,0.002,0.015,0.02,0.008,0.032,0.0,L8,L8,L8
10.0,81.0,42.0,100.0,48.0,67.0,35.0,34.0,7.0,4.0,0.0,7.0,49.0,0.0,100.0,0.0,L2,L2,0.001,0.9420000000000001,0.003,0.001,0.01,0.0,0.018000000000000002,0.0,0.021,0.003,L2,L2,L2
0.0,68.0,23.0,100.0,35.0,90.0,31.0,54.0,20.0,18.0,7.0,0.0,53.0,2.0,100.0,3.0,L1,L1,0.0,0.243,0.713,0.012,0.0,0.0,0.013000000000000001,0.0,0.011000000000000001,0.006999999999999999,L2,L1,L2
63.0,88.0,87.0,80.0,71.0,100.0,71.0,78.0,100.0,61.0,99.0,21.0,52.0,0.0,0.0,12.0,L9,L9,0.001,0.001,0.009000000000000001,0.002,0.005,0.002,0.0,0.895,0.031,0.054000000000000006,L3,L5,L5
50.0,83.0,74.0,47.0,90.0,0.0,41.0,4.0,59.0,49.0,100.0,85.0,47.0,100.0,0.0,71.0,L8,L0,0.01,0.0,0.0,0.001,0.02,0.905,0.031,0.0,0.033,0.0,L5,L0,L0
91.0,94.0,13.0,83.0,67.0,52.0,100.0,18.0,16.0,0.0,0.0,33.0,36.0,68.0,48.0,100.0,L8,L8,0.613,0.05,0.0,0.0,0.01,0.002,0.066,0.0,0.259,0.0,L8,L8,L8
31.0,69.0,49.0,100.0,60.0,70.0,34.0,36.0,0.0,13.0,29.0,21.0,65.0,0.0,100.0,16.0,L2,L2,0.005,0.972,0.002,0.0,0.004,0.0,0.008,0.0,0.009000000000000001,0.0,L2,L2,L2
100.0,100.0,64.0,90.0,33.0,69.0,10.0,45.0,0.0,17.0,30.0,0.0,50.0,20.0,13.0,36.0,L6,L6,0.006999999999999999,0.016,0.0,0.0,0.963,0.0,0.0,0.001,0.013000000000000001,0.0,L6,L6,L6
86.0,78.0,60.0,100.0,51.0,63.0,95.0,77.0,100.0,66.0,90.0,22.0,47.0,0.0,0.0,16.0,L9,L9,0.003,0.001,0.001,0.001,0.001,0.001,0.0,0.9790000000000001,0.008,0.004,L3,L9,L9
8.0,87.0,0.0,83.0,38.0,96.0,95.0,100.0,100.0,82.0,81.0,50.0,68.0,16.0,62.0,0.0,L7,L4,0.0,0.003,0.022000000000000002,0.784,0.0,0.013999999999999999,0.002,0.018000000000000002,0.0,0.156,L1,L1,L1
23.0,71.0,52.0,100.0,40.0,91.0,40.0,57.0,40.0,24.0,0.0,0.0,29.0,4.0,100.0,4.0,L1,L1,0.001,0.039,0.94,0.001,0.0,0.0,0.003,0.002,0.013000000000000001,0.001,L1,L1,L1
100.0,73.0,77.0,100.0,31.0,80.0,31.0,40.0,29.0,0.0,0.0,14.0,35.0,46.0,90.0,62.0,L8,L8,0.763,0.006999999999999999,0.004,0.0,0.062,0.0,0.015,0.002,0.14800000000000002,0.0,L8,L6,L6
47.0,100.0,12.0,76.0,0.0,50.0,47.0,39.0,100.0,58.0,81.0,51.0,59.0,26.0,55.0,0.0,L4,L4,0.001,0.005,0.001,0.9620000000000001,0.004,0.008,0.001,0.009000000000000001,0.0,0.008,L4,L4,L4
0.0,71.0,22.0,100.0,61.0,91.0,49.0,54.0,21.0,22.0,6.0,0.0,53.0,8.0,100.0,7.0,L2,L2,0.0,0.804,0.142,0.006999999999999999,0.0,0.0,0.01,0.0,0.016,0.021,L2,L1,L2
0.0,15.0,29.0,40.0,59.0,68.0,85.0,97.0,100.0,100.0,79.0,67.0,60.0,34.0,46.0,0.0,L1,L1,0.001,0.001,0.9620000000000001,0.002,0.0,0.002,0.008,0.023,0.0,0.0,L1,L1,L1
100.0,100.0,74.0,97.0,61.0,81.0,47.0,65.0,34.0,49.0,21.0,33.0,5.0,16.0,0.0,0.0,L1,L6,0.005,0.052000000000000005,0.0,0.001,0.9109999999999999,0.0,0.0,0.023,0.006,0.001,L8,L5,L5
46.0,100.0,20.0,73.0,0.0,43.0,46.0,30.0,100.0,45.0,93.0,58.0,63.0,30.0,52.0,0.0,L4,L4,0.001,0.005,0.001,0.9620000000000001,0.009000000000000001,0.013000000000000001,0.001,0.005,0.0,0.004,L4,L4,L4
40.0,95.0,100.0,100.0,32.0,85.0,10.0,58.0,78.0,61.0,87.0,29.0,43.0,0.0,0.0,6.0,L5,L3,0.0,0.001,0.278,0.191,0.052000000000000005,0.004,0.0,0.16699999999999998,0.011000000000000001,0.295,L3,L3,L5
37.0,98.0,11.0,60.0,88.0,52.0,76.0,8.0,0.0,0.0,0.0,46.0,18.0,88.0,100.0,100.0,L5,L5,0.127,0.312,0.0,0.0,0.004,0.001,0.466,0.0,0.091,0.0,L8,L5,L5
49.0,81.0,50.0,50.0,85.0,25.0,42.0,0.0,0.0,16.0,15.0,58.0,44.0,91.0,100.0,100.0,L5,L5,0.276,0.062,0.0,0.0,0.002,0.001,0.579,0.0,0.079,0.0,L8,L5,L5
38.0,100.0,19.0,71.0,0.0,39.0,26.0,22.0,72.0,30.0,100.0,51.0,64.0,32.0,47.0,0.0,L4,L4,0.0,0.009000000000000001,0.0,0.82,0.153,0.008,0.002,0.0,0.0,0.006999999999999999,L5,L4,L4
58.0,100.0,0.0,70.0,9.0,41.0,97.0,38.0,100.0,60.0,66.0,78.0,55.0,39.0,53.0,0.0,L4,L4,0.008,0.011000000000000001,0.0,0.882,0.002,0.02,0.0,0.076,0.0,0.002,L4,L4,L4
17.0,88.0,3.0,64.0,6.0,21.0,60.0,0.0,100.0,34.0,100.0,76.0,48.0,100.0,0.0,78.0,L0,L0,0.005,0.0,0.0,0.005,0.003,0.973,0.006,0.0,0.006999999999999999,0.0,L0,L0,L0
100.0,100.0,69.0,80.0,36.0,54.0,17.0,27.0,19.0,0.0,83.0,3.0,67.0,29.0,0.0,40.0,L6,L6,0.006999999999999999,0.01,0.0,0.0,0.956,0.001,0.001,0.001,0.025,0.0,L6,L6,L6
2.0,72.0,33.0,100.0,58.0,79.0,34.0,46.0,3.0,15.0,0.0,2.0,53.0,0.0,100.0,10.0,L2,L2,0.001,0.9440000000000001,0.013999999999999999,0.001,0.003,0.0,0.012,0.0,0.022000000000000002,0.004,L2,L2,L2
100.0,100.0,77.0,91.0,40.0,64.0,15.0,35.0,17.0,5.0,80.0,0.0,63.0,24.0,0.0,14.0,L6,L6,0.006,0.013999999999999999,0.0,0.0,0.968,0.0,0.0,0.001,0.011000000000000001,0.0,L6,L6,L6
35.0,70.0,75.0,47.0,75.0,10.0,0.0,0.0,18.0,36.0,68.0,68.0,100.0,100.0,23.0,79.0,L8,L0,0.025,0.0,0.001,0.0,0.005,0.628,0.27399999999999997,0.0,0.068,0.0,L8,L0,L0
6.0,83.0,99.0,86.0,80.0,100.0,0.0,80.0,100.0,81.0,91.0,57.0,71.0,28.0,54.0,0.0,L9,L1,0.0,0.0,0.9359999999999999,0.032,0.0,0.001,0.001,0.02,0.0,0.01,L1,L3,L5
6.0,86.0,49.0,100.0,100.0,76.0,61.0,40.0,20.0,4.0,41.0,0.0,74.0,23.0,0.0,27.0,L7,L3,0.0,0.182,0.0,0.001,0.267,0.0,0.016,0.0,0.22399999999999998,0.309,L8,L8,L8
100.0,100.0,71.0,80.0,42.0,59.0,18.0,38.0,0.0,14.0,23.0,0.0,52.0,19.0,22.0,32.0,L6,L6,0.006,0.034,0.0,0.0,0.9329999999999999,0.0,0.001,0.0,0.026000000000000002,0.0,L6,L6,L6
8.0,67.0,51.0,37.0,22.0,0.0,9.0,24.0,53.0,58.0,100.0,92.0,59.0,100.0,0.0,74.0,L8,L0,0.003,0.0,0.0,0.004,0.005,0.9740000000000001,0.009000000000000001,0.0,0.005,0.0,L5,L0,L0
30.0,84.0,63.0,100.0,90.0,86.0,67.0,58.0,100.0,39.0,75.0,13.0,36.0,0.0,0.0,13.0,L3,L3,0.0,0.003,0.003,0.006,0.002,0.0,0.0,0.0,0.047,0.9359999999999999,L3,L3,L3
100.0,85.0,57.0,100.0,23.0,65.0,82.0,63.0,97.0,78.0,96.0,37.0,64.0,0.0,0.0,7.0,L9,L9,0.011000000000000001,0.006999999999999999,0.002,0.006999999999999999,0.001,0.001,0.0,0.9690000000000001,0.002,0.001,L9,L9,L9
83.0,89.0,36.0,100.0,45.0,59.0,92.0,84.0,92.0,75.0,100.0,28.0,58.0,0.0,0.0,19.0,L9,L9,0.002,0.013999999999999999,0.0,0.015,0.002,0.003,0.0,0.93,0.003,0.031,L3,L9,L9
14.0,99.0,8.0,54.0,73.0,46.0,44.0,0.0,0.0,17.0,1.0,81.0,44.0,99.0,100.0,100.0,L5,L5,0.046,0.07400000000000001,0.0,0.002,0.001,0.008,0.853,0.0,0.015,0.0,L5,L5,L5
98.0,100.0,43.0,83.0,7.0,51.0,0.0,15.0,50.0,0.0,100.0,26.0,83.0,54.0,19.0,46.0,L6,L6,0.013000000000000001,0.004,0.0,0.002,0.945,0.016,0.001,0.001,0.018000000000000002,0.0,L6,L6,L6
0.0,65.0,61.0,80.0,100.0,100.0,94.0,88.0,86.0,65.0,84.0,43.0,86.0,20.0,92.0,0.0,L1,L1,0.002,0.078,0.889,0.001,0.0,0.0,0.003,0.023,0.004,0.001,L1,L1,L1
0.0,100.0,59.0,100.0,81.0,88.0,60.0,45.0,52.0,0.0,31.0,7.0,24.0,32.0,100.0,33.0,L7,L7,0.001,0.057999999999999996,0.021,0.001,0.0,0.0,0.021,0.0,0.89,0.006999999999999999,L8,L7,L7
100.0,81.0,22.0,100.0,0.0,67.0,59.0,33.0,47.0,0.0,28.0,29.0,87.0,64.0,66.0,89.0,L8,L8,0.746,0.001,0.0,0.0,0.03,0.09300000000000001,0.002,0.10800000000000001,0.02,0.0,L8,L8,L8
26.0,93.0,63.0,100.0,77.0,78.0,56.0,54.0,100.0,41.0,98.0,17.0,52.0,6.0,0.0,0.0,L3,L3,0.0,0.003,0.001,0.012,0.004,0.001,0.0,0.001,0.018000000000000002,0.961,L3,L3,L3
100.0,70.0,49.0,55.0,15.0,73.0,53.0,100.0,93.0,85.0,80.0,46.0,48.0,14.0,0.0,0.0,L9,L9,0.001,0.0,0.36,0.04,0.001,0.001,0.0,0.595,0.0,0.001,L3,L9,L9
77.0,81.0,14.0,100.0,23.0,66.0,79.0,34.0,67.0,0.0,0.0,14.0,47.0,48.0,100.0,80.0,L8,L8,0.9329999999999999,0.006999999999999999,0.0,0.0,0.001,0.006,0.019,0.005,0.028999999999999998,0.0,L8,L8,L8
1.0,63.0,14.0,100.0,56.0,87.0,38.0,42.0,0.0,9.0,2.0,2.0,51.0,5.0,100.0,0.0,L2,L2,0.001,0.9279999999999999,0.019,0.003,0.004,0.0,0.027999999999999997,0.0,0.013999999999999999,0.003,L2,L1,L2
47.0,87.0,89.0,100.0,91.0,75.0,67.0,56.0,100.0,39.0,80.0,11.0,37.0,0.0,0.0,18.0,L3,L3,0.0,0.003,0.001,0.001,0.003,0.0,0.0,0.005,0.18100000000000002,0.805,L3,L3,L3
50.0,100.0,35.0,71.0,17.0,42.0,12.0,12.0,56.0,0.0,100.0,20.0,54.0,31.0,0.0,19.0,L6,L6,0.0,0.004,0.0,0.013000000000000001,0.9309999999999999,0.01,0.004,0.0,0.011000000000000001,0.027000000000000003,L6,L6,L6
95.0,100.0,54.0,94.0,67.0,54.0,61.0,14.0,15.0,0.0,0.0,38.0,46.0,58.0,100.0,72.0,L8,L8,0.644,0.261,0.0,0.0,0.016,0.0,0.043,0.0,0.036000000000000004,0.0,L8,L8,L8
19.0,94.0,53.0,100.0,69.0,67.0,50.0,31.0,21.0,0.0,0.0,29.0,49.0,34.0,100.0,37.0,L7,L2,0.013000000000000001,0.804,0.0,0.0,0.015,0.0,0.07400000000000001,0.0,0.092,0.0,L8,L2,L2
0.0,66.0,47.0,97.0,50.0,100.0,51.0,60.0,50.0,20.0,1.0,0.0,35.0,4.0,100.0,9.0,L1,L1,0.0,0.011000000000000001,0.956,0.004,0.0,0.0,0.005,0.001,0.019,0.004,L2,L1,L1
